2017-12-25 21:04:07,57,39,high,ON,41543
2017-12-25 21:06:07,57,38,high,ON,40320
2017-12-25 21:12:08,57,38,low,ON,40936
2017-12-25 21:24:09,57,38,low,ON,41144
2017-12-25 21:30:09,58,39,low,ON,40262
2017-12-25 21:34:10,57,38,low,ON,41832
2017-12-25 21:42:11,58,39,low,ON,41001
2017-12-25 22:04:12,58,38,low,ON,40761
2017-12-25 22:10:13,57,38,low,ON,42029
2017-12-25 22:12:13,57,37,low,ON,42262
2017-12-25 22:18:13,58,39,low,ON,41516
2017-12-25 22:20:14,58,39,low,ON,40190
2017-12-25 22:26:14,58,38,low,ON,42023
2017-12-25 22:32:15,58,38,low,ON,42760
2017-12-25 22:34:15,58,37,low,ON,42119
2017-12-25 22:36:15,58,38,low,ON,40747
2017-12-25 22:38:16,59,39,low,ON,41443
2017-12-25 22:40:16,59,38,low,ON,40917
2017-12-25 22:50:17,59,37,low,ON,40710
2017-12-25 22:54:17,59,37,low,ON,40897
2017-12-25 22:56:17,59,37,low,ON,42842
2017-12-25 23:00:18,59,37,low,ON,41463
2017-12-25 23:04:18,59,37,low,ON,42598
2017-12-25 23:06:18,59,37,low,ON,41134
2017-12-25 23:14:19,60,36,low,ON,42300
2017-12-25 23:16:19,60,36,low,ON,41791
2017-12-25 23:20:20,59,34,high,ON,41608
2017-12-25 23:28:20,59,35,high,ON,42607
2017-12-25 23:36:21,59,35,high,ON,42826
2017-12-25 23:38:21,59,35,high,ON,41219
2017-12-25 23:40:21,59,36,high,ON,41303
2017-12-25 23:42:22,59,36,high,ON,41465
2017-12-25 23:48:22,59,36,high,ON,41321
2017-12-25 23:52:23,59,36,high,ON,45860
2017-12-26 00:04:24,60,36,high,ON,42515
2017-12-26 00:06:24,60,84,high,ON,43831
2017-12-26 00:08:24,60,37,high,ON,43754
2017-12-26 00:12:25,60,35,high,ON,43095
2017-12-26 00:16:25,60,35,high,ON,43438
2017-12-26 00:26:26,60,37,high,ON,43063
2017-12-26 00:30:27,60,36,high,ON,43103
2017-12-26 00:32:27,60,35,high,ON,43206
2017-12-26 00:38:27,60,38,high,ON,42661
2017-12-26 00:42:28,60,36,high,ON,42428
2017-12-26 01:00:29,60,36,high,ON,41380
2017-12-26 01:02:29,60,36,high,ON,41403
2017-12-26 01:04:30,60,35,high,ON,42561
2017-12-26 01:06:30,60,36,high,ON,41304
2017-12-26 01:08:30,60,95,high,ON,41375
2017-12-26 01:18:37,60,35,high,ON,43176
2017-12-26 01:24:37,60,35,high,ON,46494
2017-12-26 01:26:37,59,35,high,ON,46328
2017-12-26 01:34:38,59,42,high,ON,42870
2017-12-26 01:40:39,58,41,high,ON,46115
2017-12-26 01:42:39,59,40,high,ON,41834
2017-12-26 01:44:39,59,38,high,ON,41142
2017-12-26 01:48:39,59,38,high,ON,42576
2017-12-26 01:50:40,59,38,high,ON,42753
2017-12-26 01:56:40,59,37,high,ON,42435
2017-12-26 01:58:40,59,38,high,ON,42606
2017-12-26 02:02:41,59,37,high,ON,41519
2017-12-26 02:06:41,59,38,high,ON,41860
2017-12-26 02:12:42,59,37,high,ON,41388
2017-12-26 02:14:42,59,37,high,ON,41562
2017-12-26 02:16:42,59,37,high,ON,42700
2017-12-26 02:18:42,59,38,high,ON,43255
2017-12-26 02:24:43,59,38,high,ON,44087
2017-12-26 02:30:43,60,37,high,ON,43570
2017-12-26 02:58:46,59,37,high,ON,42759
2017-12-26 03:00:46,59,36,high,ON,43190
2017-12-26 03:06:47,59,36,high,ON,42828
2017-12-26 03:08:47,59,37,high,ON,42688
2017-12-26 03:14:47,59,36,high,ON,42423
2017-12-26 03:28:49,59,36,high,ON,44478
2017-12-26 03:34:49,59,35,high,ON,43339
2017-12-26 03:36:49,59,36,high,ON,43163
2017-12-26 03:40:50,59,36,high,ON,43794
2017-12-26 03:48:51,59,36,high,ON,42599
2017-12-26 03:54:51,59,35,high,ON,42543
2017-12-26 03:58:51,59,35,high,ON,43433
2017-12-26 04:22:54,59,35,high,ON,43732
2017-12-26 04:26:54,59,35,high,ON,42695
2017-12-26 04:28:54,59,35,high,ON,42718
2017-12-26 04:30:55,59,35,high,ON,42961
2017-12-26 04:38:55,59,34,high,ON,43240
2017-12-26 04:42:56,59,35,high,ON,42946
2017-12-26 04:46:56,58,37,high,ON,42967
2017-12-26 04:52:57,59,34,high,ON,44358
2017-12-26 04:56:57,59,34,high,ON,42972
2017-12-26 04:58:57,59,34,high,ON,43869
2017-12-26 05:06:58,59,34,high,ON,42392
2017-12-26 05:16:59,59,33,high,ON,42082
2017-12-26 05:18:59,59,34,high,ON,42360
2017-12-26 05:37:01,60,34,high,ON,42226
2017-12-26 05:57:03,59,32,high,ON,43029
2017-12-26 06:05:03,59,32,high,ON,42971
2017-12-26 06:13:04,60,32,high,ON,44316
2017-12-26 06:21:05,59,32,high,ON,43759
2017-12-26 06:31:06,59,32,high,ON,44090
2017-12-26 06:35:06,60,33,high,ON,44415
